filename,width,height,class,xmin,ymin,xmax,ymax
191.jpg,128,128,Carcinoma,45,48,93,77
960.jpg,128,128,Chickenpox,52,93,84,119
960.jpg,128,128,Chickenpox,67,18,78,30
960.jpg,128,128,Chickenpox,21,104,33,112
960.jpg,128,128,Chickenpox,80,53,91,65
960.jpg,128,128,Chickenpox,120,74,128,81
1103.jpg,128,128,Chickenpox,7,33,56,105
1094.jpg,128,128,Chickenpox,24,78,31,89
1094.jpg,128,128,Chickenpox,96,76,107,89
1094.jpg,128,128,Chickenpox,32,42,41,51
1094.jpg,128,128,Chickenpox,76,18,85,26
1094.jpg,128,128,Chickenpox,20,6,33,18
1094.jpg,128,128,Chickenpox,66,100,74,109
1094.jpg,128,128,Chickenpox,114,42,120,50
1484.jpg,128,128,Hives,21,5,110,30
1484.jpg,128,128,Hives,61,87,106,119
498.jpg,128,128,Carcinoma,56,51,74,68
2079.jpg,128,128,Melanoma,20,23,112,105
1658.jpg,128,128,Keloids,63,32,111,93
405.jpg,128,128,Carcinoma,33,51,112,104
209.jpg,128,128,Carcinoma,44,39,83,79
1998.jpg,128,128,Melanoma,41,28,87,97
1535.jpg,128,128,Impetigo,50,74,78,117
1535.jpg,128,128,Impetigo,55,8,74,25
808.jpg,128,128,Cellulitis,38,36,86,94
2153.jpg,128,128,Pemphigoid,57,47,84,74
2153.jpg,128,128,Pemphigoid,39,68,60,95
2153.jpg,128,128,Pemphigoid,24,31,49,60
2153.jpg,128,128,Pemphigoid,67,11,84,27
2153.jpg,128,128,Pemphigoid,12,9,35,24
453.jpg,128,128,Carcinoma,58,71,95,105
66.jpg,128,128,Actinic,63,27,124,75
158.jpg,128,128,Bacterial Infection,81,21,121,52
5.jpg,128,128,Actinic,56,84,128,124
5.jpg,128,128,Actinic,1,89,23,122
1372.jpg,128,128,Herpes Virus,30,35,102,99
1147.jpg,128,128,Cold Sore,60,51,96,94
2552.jpg,128,128,Wart,48,21,104,77
652.jpg,128,128,Carbuncle,36,23,95,93
1544.jpg,128,128,Impetigo,69,42,113,88
2140.jpg,128,128,Melanoma,45,36,68,98
939.jpg,128,128,Chickenpox,13,81,114,125
939.jpg,128,128,Chickenpox,4,20,57,71
1263.jpg,128,128,Nail Fungal Infection,23,15,63,74
739.jpg,128,128,Cellulitis,22,13,103,121
579.jpeg,128,128,Bowen,35,4,101,118
367.jpg,128,128,Carcinoma,70,31,94,66
1014.jpg,128,128,Chickenpox,48,22,62,44
1014.jpg,128,128,Chickenpox,78,90,85,99
1728.jpg,128,128,Measles,7,51,112,127
493.jpg,128,128,Carcinoma,20,37,115,99
1208.jpg,128,128,Dystrophic Bullosa,11,59,110,112
1362.jpg,128,128,Herpes Virus,39,25,86,80
1626.jpg,128,128,Keloids,17,62,71,100
1626.jpg,128,128,Keloids,23,32,57,48
1626.jpg,128,128,Keloids,62,37,109,68
1964.jpg,128,128,Melanoma,31,37,73,108
1468.jpg,128,128,Hives,78,26,110,81
1468.jpg,128,128,Hives,9,34,67,116
276.jpg,128,128,Carcinoma,29,15,107,93
380.jpg,128,128,Carcinoma,36,33,65,80
1354.jpg,128,128,Herpes Virus,35,22,85,68
999.jpg,128,128,Chickenpox,9,10,112,113
2398.jpg,128,128,Pyoderma Gangrenosum,6,20,126,116
244.jpg,128,128,Carcinoma,79,67,97,86
524.jpeg,128,128,Bowen,49,39,91,88
2443.jpg,128,128,Squamous Carcinoma,34,29,74,80
1849.jpg,128,128,Melanoma,19,21,85,81
2346.jpg,128,128,Pyoderma Gangrenosum,12,9,125,116
1643.jpg,128,128,Keloids,47,35,101,95
1674.jpg,128,128,Measles,12,54,119,118
1674.jpg,128,128,Measles,51,17,105,48
1563.jpg,128,128,Impetigo,5,38,114,111
399.jpg,128,128,Carcinoma,48,58,69,83
2084.jpg,128,128,Melanoma,70,32,87,51
2370.jpg,128,128,Pyoderma Gangrenosum,9,6,128,91
1494.jpg,128,128,Hives,74,35,128,110
1494.jpg,128,128,Hives,11,33,44,89
2274.jpg,128,128,Psoriasis,9,43,40,85
2274.jpg,128,128,Psoriasis,90,30,128,87
2205.jpg,128,128,Pemphigoid,22,32,84,86
1593.jpg,128,128,Impetigo,29,70,89,114
1593.jpg,128,128,Impetigo,50,10,97,33
1593.jpg,128,128,Impetigo,27,21,43,45
1593.jpg,128,128,Impetigo,99,29,109,38
472.jpg,128,128,Carcinoma,44,54,73,86
1013.jpg,128,128,Chickenpox,79,82,98,102
1013.jpg,128,128,Chickenpox,119,88,128,106
1013.jpg,128,128,Chickenpox,76,46,88,61
2553.jpg,128,128,Wart,29,71,43,98
2553.jpg,128,128,Wart,61,49,100,74
1002.jpg,128,128,Chickenpox,50,28,68,43
1002.jpg,128,128,Chickenpox,79,64,93,74
1002.jpg,128,128,Chickenpox,76,91,84,104
1002.jpg,128,128,Chickenpox,94,29,101,36
1002.jpg,128,128,Chickenpox,82,9,99,21
1243.jpg,128,128,Dystrophic Bullosa,13,50,101,94
1596.jpg,128,128,Impetigo,24,7,114,128
1319.jpg,128,128,Nail Fungal Infection,92,41,126,61
299.jpg,128,128,Carcinoma,22,29,99,104
1635.jpg,128,128,Keloids,15,13,80,40
1635.jpg,128,128,Keloids,7,38,32,62
1635.jpg,128,128,Keloids,107,93,122,106
1635.jpg,128,128,Keloids,78,74,97,100
1635.jpg,128,128,Keloids,85,104,104,115
1635.jpg,128,128,Keloids,72,114,92,127
2272.jpg,128,128,Psoriasis,31,24,104,84
2163.jpg,128,128,Pemphigoid,11,24,120,100
2342.jpg,128,128,Pyoderma Gangrenosum,7,49,44,91
2342.jpg,128,128,Pyoderma Gangrenosum,54,2,116,62
907.jpg,128,128,Chickenpox,37,81,59,97
907.jpg,128,128,Chickenpox,104,42,110,51
907.jpg,128,128,Chickenpox,26,57,33,68
907.jpg,128,128,Chickenpox,38,1,49,8
1242.jpg,128,128,Dystrophic Bullosa,36,33,56,76
1242.jpg,128,128,Dystrophic Bullosa,77,57,118,107
1079.jpg,128,128,Chickenpox,50,27,115,88
1079.jpg,128,128,Chickenpox,12,103,55,127
2540.jpg,128,128,Wart,12,15,78,59
516.jpg,128,128,Carcinoma,48,40,77,72
146.jpg,128,128,Bacterial Infection,36,38,86,101
1812.jpg,128,128,Melanoma,6,24,91,96
2360.jpg,128,128,Pyoderma Gangrenosum,11,14,118,107
1979.jpg,128,128,Melanoma,38,23,88,76
2411.jpg,128,128,Squamous Carcinoma,42,9,115,100
1491.jpg,128,128,Hives,40,60,97,113
1241.jpg,128,128,Dystrophic Bullosa,21,2,106,72
1241.jpg,128,128,Dystrophic Bullosa,1,44,12,77
1241.jpg,128,128,Dystrophic Bullosa,104,82,128,116
307.jpg,128,128,Carcinoma,76,49,99,84
2382.jpg,128,128,Pyoderma Gangrenosum,11,10,96,106
1751.jpg,128,128,Measles,60,63,106,121
1751.jpg,128,128,Measles,18,49,56,84
1751.jpg,128,128,Measles,2,88,31,121
1751.jpg,128,128,Measles,22,3,52,43
2385.jpg,128,128,Pyoderma Gangrenosum,10,14,96,116
1577.jpg,128,128,Impetigo,17,44,35,67
1577.jpg,128,128,Impetigo,50,31,97,95
205.jpg,128,128,Carcinoma,42,54,82,86
2486.jpg,128,128,Wart,23,35,90,100
1278.jpg,128,128,Nail Fungal Infection,53,46,110,86
587.jpeg,128,128,Bowen,26,21,107,102
2.jpg,128,128,Actinic,38,46,80,85
2329.jpg,128,128,Pyoderma Gangrenosum,12,14,113,111
2030.jpg,128,128,Melanoma,53,42,73,63
1337.jpg,128,128,Herpes Virus,29,32,55,76
217.jpg,128,128,Carcinoma,50,25,71,46
335.jpg,128,128,Carcinoma,63,56,88,93
1525.jpg,128,128,Impetigo,72,45,88,71
1525.jpg,128,128,Impetigo,42,99,77,128
1525.jpg,128,128,Impetigo,24,49,57,84
1525.jpg,128,128,Impetigo,107,34,128,91
2513.jpg,128,128,Wart,41,15,104,97
475.jpg,128,128,Carcinoma,56,69,79,93
727.jpg,128,128,Cellulitis,44,33,83,82
599.jpeg,128,128,Bowen,36,83,71,118
2497.jpg,128,128,Wart,9,30,117,104
1039.jpg,128,128,Chickenpox,12,18,90,103
1224.jpg,128,128,Dystrophic Bullosa,10,17,37,81
1224.jpg,128,128,Dystrophic Bullosa,84,48,109,79
1224.jpg,128,128,Dystrophic Bullosa,111,1,123,21
1224.jpg,128,128,Dystrophic Bullosa,63,98,82,124
2167.jpg,128,128,Pemphigoid,4,37,47,75
2167.jpg,128,128,Pemphigoid,3,104,17,122
2167.jpg,128,128,Pemphigoid,93,1,124,75
1815.jpg,128,128,Melanoma,5,3,114,128
2115.jpg,128,128,Melanoma,64,46,97,81
2115.jpg,128,128,Melanoma,25,61,50,80
596.jpeg,128,128,Bowen,47,46,70,62
510.jpg,128,128,Carcinoma,72,44,109,86
679.jpg,128,128,Carbuncle,21,24,110,90
1109.jpg,128,128,Chickenpox,22,5,106,124
2206.jpg,128,128,Pemphigoid,33,22,97,118
675.jpg,128,128,Carbuncle,46,60,95,106
1501.jpg,128,128,Impetigo,15,77,40,111
1501.jpg,128,128,Impetigo,28,48,44,66
1837.jpg,128,128,Melanoma,39,39,95,79
522.jpg,128,128,Carcinoma,51,50,100,104
1441.jpg,128,128,Hives,39,7,85,44
1441.jpg,128,128,Hives,66,53,112,112
1842.jpg,128,128,Melanoma,38,60,69,105
1317.jpg,128,128,Nail Fungal Infection,15,57,95,96
476.jpg,128,128,Carcinoma,77,68,93,85
855.jpg,128,128,Cellulitis,39,89,65,114
855.jpg,128,128,Cellulitis,90,71,113,97
267.jpg,128,128,Carcinoma,46,42,84,85
1221.jpg,128,128,Dystrophic Bullosa,70,11,110,43
1221.jpg,128,128,Dystrophic Bullosa,57,56,95,78
1221.jpg,128,128,Dystrophic Bullosa,12,22,49,59
1221.jpg,128,128,Dystrophic Bullosa,37,74,55,96
1221.jpg,128,128,Dystrophic Bullosa,66,103,77,116
1485.jpg,128,128,Hives,21,21,58,66
1485.jpg,128,128,Hives,82,61,111,97
2218.jpg,128,128,Pityriasis Rubra Pilaris,10,40,49,71
2218.jpg,128,128,Pityriasis Rubra Pilaris,73,24,117,68
343.jpg,128,128,Carcinoma,48,48,78,82
122.jpg,128,128,Actinic,51,38,82,79
659.jpg,128,128,Carbuncle,24,22,106,77
1496.jpg,128,128,Hives,29,71,54,110
1496.jpg,128,128,Hives,35,11,65,53
1496.jpg,128,128,Hives,69,6,106,29
1496.jpg,128,128,Hives,80,66,113,111
46.jpg,128,128,Actinic,93,23,115,53
46.jpg,128,128,Actinic,17,77,50,101
46.jpg,128,128,Actinic,67,69,94,90
46.jpg,128,128,Actinic,41,18,69,46
313.jpg,128,128,Carcinoma,12,31,90,100
515.jpg,128,128,Carcinoma,54,56,73,76
41.jpg,128,128,Actinic,6,60,27,93
41.jpg,128,128,Actinic,106,2,128,24
41.jpg,128,128,Actinic,34,41,62,75
41.jpg,128,128,Actinic,47,87,74,112
595.jpeg,128,128,Bowen,48,59,84,85
1199.jpg,128,128,Dystrophic Bullosa,32,18,44,29
1199.jpg,128,128,Dystrophic Bullosa,13,103,25,119
1199.jpg,128,128,Dystrophic Bullosa,5,54,19,76
1199.jpg,128,128,Dystrophic Bullosa,57,86,75,109
548.jpeg,128,128,Bowen,22,7,78,79
829.jpg,128,128,Cellulitis,18,27,93,89
340.jpg,128,128,Carcinoma,53,43,69,62
2409.jpg,128,128,Squamous Carcinoma,22,29,71,85
1465.jpg,128,128,Hives,27,38,79,71
1465.jpg,128,128,Hives,93,44,120,75
565.jpeg,128,128,Bowen,28,41,98,103
2476.jpg,128,128,Wart,43,32,79,82
906.jpg,128,128,Chickenpox,87,78,119,128
906.jpg,128,128,Chickenpox,47,98,80,128
906.jpg,128,128,Chickenpox,12,2,49,59
906.jpg,128,128,Chickenpox,103,63,116,73
1341.jpg,128,128,Herpes Virus,56,54,118,80
2379.jpg,128,128,Pyoderma Gangrenosum,5,36,121,95
560.jpeg,128,128,Bowen,46,37,91,95
397.jpg,128,128,Carcinoma,53,60,79,95
2071.jpg,128,128,Melanoma,42,36,98,63
1257.jpg,128,128,Dystrophic Bullosa,5,26,82,107
2544.jpg,128,128,Wart,47,7,111,94
2544.jpg,128,128,Wart,8,72,40,128
927.jpg,128,128,Chickenpox,50,67,68,84
927.jpg,128,128,Chickenpox,53,38,66,51
927.jpg,128,128,Chickenpox,88,38,107,53
927.jpg,128,128,Chickenpox,14,98,30,111
1049.jpg,128,128,Chickenpox,53,60,68,70
1049.jpg,128,128,Chickenpox,95,96,105,106
1049.jpg,128,128,Chickenpox,74,30,93,44
1049.jpg,128,128,Chickenpox,38,37,45,44
1850.jpg,128,128,Melanoma,34,35,92,84
1953.jpg,128,128,Melanoma,57,44,72,70
1953.jpg,128,128,Melanoma,22,61,33,75
1423.jpg,128,128,Hives,3,76,57,127
1423.jpg,128,128,Hives,33,21,71,45
1423.jpg,128,128,Hives,88,40,128,66
1598.jpg,128,128,Impetigo,32,66,72,93
1598.jpg,128,128,Impetigo,30,103,37,109
1598.jpg,128,128,Impetigo,48,111,58,128
1598.jpg,128,128,Impetigo,68,7,99,34
1166.jpg,128,128,Cold Sore,24,47,75,82
807.jpg,128,128,Cellulitis,36,40,123,118
769.jpg,128,128,Cellulitis,11,49,44,99
1756.jpg,128,128,Measles,21,11,110,128
338.jpg,128,128,Carcinoma,24,23,65,68
2076.jpg,128,128,Melanoma,51,88,69,101
2076.jpg,128,128,Melanoma,66,58,78,71
129.jpg,128,128,Actinic,49,56,80,84
1970.jpg,128,128,Melanoma,23,46,88,83
2155.jpg,128,128,Pemphigoid,6,6,110,128
1329.jpg,128,128,Nail Fungal Infection,37,23,108,60
1351.jpg,128,128,Herpes Virus,52,50,74,79
842.jpg,128,128,Cellulitis,8,96,28,120
2097.jpg,128,128,Melanoma,70,55,86,77
2363.jpg,128,128,Pyoderma Gangrenosum,23,23,119,112
1230.jpg,128,128,Dystrophic Bullosa,79,3,103,38
1230.jpg,128,128,Dystrophic Bullosa,29,49,82,103
814.jpg,128,128,Cellulitis,62,69,115,109
1180.jpg,128,128,Cold Sore,107,63,128,106
1369.jpg,128,128,Herpes Virus,39,39,88,91
306.jpg,128,128,Carcinoma,32,59,77,93
938.jpg,128,128,Chickenpox,90,7,123,61
938.jpg,128,128,Chickenpox,79,70,105,114
938.jpg,128,128,Chickenpox,14,54,56,122
296.jpg,128,128,Carcinoma,80,56,106,93
2426.jpg,128,128,Squamous Carcinoma,25,2,121,109
95.jpg,128,128,Actinic,6,26,77,64
1260.jpg,128,128,Nail Fungal Infection,80,38,122,80
947.jpg,128,128,Chickenpox,19,79,48,97
947.jpg,128,128,Chickenpox,45,30,77,48
947.jpg,128,128,Chickenpox,66,55,77,65
947.jpg,128,128,Chickenpox,1,63,7,71
947.jpg,128,128,Chickenpox,98,61,112,78
900.jpg,128,128,Chickenpox,90,37,107,64
900.jpg,128,128,Chickenpox,40,56,54,72
900.jpg,128,128,Chickenpox,4,81,16,93
900.jpg,128,128,Chickenpox,1,35,9,47
900.jpg,128,128,Chickenpox,69,59,77,67
713.jpg,128,128,Carbuncle,34,40,68,83
1952.jpg,128,128,Melanoma,41,37,83,99
185.jpg,128,128,Carcinoma,39,40,81,81
2200.jpg,128,128,Pemphigoid,16,68,103,128
2200.jpg,128,128,Pemphigoid,45,14,84,43
326.jpg,128,128,Carcinoma,15,30,94,104
265.jpg,128,128,Carcinoma,38,40,97,108
477.jpg,128,128,Carcinoma,37,17,90,107
134.jpg,128,128,Actinic,59,53,80,76
2529.jpg,128,128,Wart,37,22,100,107
1740.jpg,128,128,Measles,67,43,82,59
1740.jpg,128,128,Measles,22,97,36,112
1740.jpg,128,128,Measles,80,114,99,121
1740.jpg,128,128,Measles,48,5,59,20
1740.jpg,128,128,Measles,24,32,29,39
1740.jpg,128,128,Measles,86,12,97,23
1740.jpg,128,128,Measles,101,40,110,48
1740.jpg,128,128,Measles,23,59,29,67
1740.jpg,128,128,Measles,41,57,48,64
1740.jpg,128,128,Measles,47,113,53,121
1740.jpg,128,128,Measles,105,98,111,108
1862.jpg,128,128,Melanoma,42,26,100,89
2554.jpg,128,128,Wart,36,23,71,74
2273.jpg,128,128,Psoriasis,32,87,82,125
2273.jpg,128,128,Psoriasis,37,1,90,65
2273.jpg,128,128,Psoriasis,1,67,19,93
2273.jpg,128,128,Psoriasis,110,83,128,109
2273.jpg,128,128,Psoriasis,52,68,92,84
1625.jpg,128,128,Keloids,9,43,108,68
770.jpg,128,128,Cellulitis,94,69,124,124
770.jpg,128,128,Cellulitis,22,24,72,103
897.jpg,128,128,Chickenpox,23,18,116,102
1594.jpg,128,128,Impetigo,10,34,43,95
1594.jpg,128,128,Impetigo,96,31,124,94
1012.jpg,128,128,Chickenpox,18,21,126,103
2156.jpg,128,128,Pemphigoid,55,27,110,69
2420.jpg,128,128,Squamous Carcinoma,32,42,84,83
294.jpg,128,128,Carcinoma,56,87,73,101
1310.jpg,128,128,Nail Fungal Infection,15,7,98,115
1541.jpg,128,128,Impetigo,29,24,121,107
1010.jpg,128,128,Chickenpox,23,28,127,115
2264.jpg,128,128,Psoriasis,14,10,121,47
2264.jpg,128,128,Psoriasis,7,74,23,109
1311.jpg,128,128,Nail Fungal Infection,41,29,68,80
1145.jpg,128,128,Cold Sore,39,69,74,95
1495.jpg,128,128,Hives,19,40,97,93
2009.jpg,128,128,Melanoma,27,21,106,105
2094.jpg,128,128,Melanoma,53,50,79,82
1165.jpg,128,128,Cold Sore,41,31,86,53
2131.jpg,128,128,Melanoma,53,32,93,81
538.jpeg,128,128,Bowen,27,31,90,108
255.jpg,128,128,Carcinoma,50,33,77,56
1285.jpg,128,128,Nail Fungal Infection,14,3,95,72
1393.jpg,128,128,Herpes Virus,39,7,119,40
1393.jpg,128,128,Herpes Virus,102,51,128,69
1393.jpg,128,128,Herpes Virus,50,107,96,124
863.jpg,128,128,Cellulitis,35,62,84,101
2268.jpg,128,128,Psoriasis,55,24,126,102
2268.jpg,128,128,Psoriasis,1,7,31,92
288.jpg,128,128,Carcinoma,40,44,85,90
165.jpg,128,128,Bacterial Infection,21,11,106,92
410.jpg,128,128,Carcinoma,57,35,68,52
223.jpg,128,128,Carcinoma,44,25,108,121
2299.jpg,128,128,Psoriasis,1,54,51,113
2299.jpg,128,128,Psoriasis,70,84,117,125
1935.jpg,128,128,Melanoma,45,35,96,119
1935.jpg,128,128,Melanoma,14,26,31,56
1511.jpg,128,128,Impetigo,31,40,82,95
1350.jpg,128,128,Herpes Virus,62,49,86,76
1350.jpg,128,128,Herpes Virus,41,16,78,38
1720.jpg,128,128,Measles,37,43,101,112
1098.jpg,128,128,Chickenpox,86,26,102,52
264.jpg,128,128,Carcinoma,52,51,75,85
982.jpg,128,128,Chickenpox,62,18,81,32
982.jpg,128,128,Chickenpox,47,70,67,86
982.jpg,128,128,Chickenpox,89,60,107,76
982.jpg,128,128,Chickenpox,13,12,31,29
530.jpeg,128,128,Bowen,17,22,104,110
311.jpg,128,128,Carcinoma,29,40,91,78
1621.jpg,128,128,Keloids,78,33,108,88
1621.jpg,128,128,Keloids,51,18,73,33
1621.jpg,128,128,Keloids,52,43,66,75
1068.jpg,128,128,Chickenpox,44,50,59,65
1068.jpg,128,128,Chickenpox,101,16,115,29
75.jpg,128,128,Actinic,71,56,108,94
75.jpg,128,128,Actinic,38,82,72,124
1646.jpg,128,128,Keloids,37,47,63,77
1646.jpg,128,128,Keloids,57,82,88,100
1827.jpg,128,128,Melanoma,37,18,91,110
959.jpg,128,128,Chickenpox,26,44,60,84
959.jpg,128,128,Chickenpox,105,51,119,64
74.jpg,128,128,Actinic,53,59,69,84
74.jpg,128,128,Actinic,23,35,30,42
74.jpg,128,128,Actinic,1,31,9,41
2286.jpg,128,128,Psoriasis,80,18,128,88
2286.jpg,128,128,Psoriasis,9,27,72,123
871.jpg,128,128,Cellulitis,36,23,78,66
2463.jpg,128,128,Squamous Carcinoma,25,15,75,61
463.jpg,128,128,Carcinoma,33,58,100,111
303.jpg,128,128,Carcinoma,59,50,78,79
201.jpg,128,128,Carcinoma,54,44,72,70
936.jpg,128,128,Chickenpox,42,96,58,109
936.jpg,128,128,Chickenpox,57,48,84,71
1799.jpg,128,128,Melanoma,49,46,69,80
182.jpg,128,128,Carcinoma,47,48,70,77
1586.jpg,128,128,Impetigo,10,62,25,98
1586.jpg,128,128,Impetigo,86,61,116,100
1588.jpg,128,128,Impetigo,56,74,84,95
1588.jpg,128,128,Impetigo,28,102,63,112
1588.jpg,128,128,Impetigo,112,27,128,50
1588.jpg,128,128,Impetigo,94,77,113,95
561.jpeg,128,128,Bowen,34,22,91,90
564.jpeg,128,128,Bowen,6,28,111,96
1138.jpg,128,128,Cold Sore,29,69,81,97
2061.jpg,128,128,Melanoma,42,38,82,87
1856.jpg,128,128,Melanoma,40,50,95,118
905.jpg,128,128,Chickenpox,15,4,124,36
905.jpg,128,128,Chickenpox,52,37,57,45
905.jpg,128,128,Chickenpox,49,87,61,99
905.jpg,128,128,Chickenpox,39,70,46,85
905.jpg,128,128,Chickenpox,105,75,116,84
1378.jpg,128,128,Herpes Virus,30,13,74,78
151.jpg,128,128,Bacterial Infection,17,45,113,103
1748.jpg,128,128,Measles,41,25,97,90
62.jpg,128,128,Actinic,20,34,66,68
62.jpg,128,128,Actinic,63,86,79,107
62.jpg,128,128,Actinic,77,54,99,80
256.jpg,128,128,Carcinoma,29,31,98,108
899.jpg,128,128,Chickenpox,64,69,81,79
899.jpg,128,128,Chickenpox,14,20,25,37
899.jpg,128,128,Chickenpox,88,6,100,16
899.jpg,128,128,Chickenpox,43,104,52,113
1248.jpg,128,128,Dystrophic Bullosa,41,22,118,106
699.jpg,128,128,Carbuncle,22,8,88,106
23.jpg,128,128,Actinic,33,34,79,95
518.jpg,128,128,Carcinoma,46,55,94,101
732.jpg,128,128,Cellulitis,6,16,55,103
732.jpg,128,128,Cellulitis,93,35,115,61
1129.jpg,128,128,Cold Sore,59,4,93,49
710.jpg,128,128,Carbuncle,61,70,80,88
1194.jpg,128,128,Cold Sore,52,64,72,87
1085.jpg,128,128,Chickenpox,50,40,59,56
676.jpg,128,128,Carbuncle,34,14,104,85
322.jpg,128,128,Carcinoma,24,27,66,61
2116.jpg,128,128,Melanoma,73,55,92,91
2021.jpg,128,128,Melanoma,52,46,75,66
1692.jpg,128,128,Measles,8,9,121,118
1154.jpg,128,128,Cold Sore,39,46,69,68
1091.jpg,128,128,Chickenpox,64,68,122,110
1091.jpg,128,128,Chickenpox,5,30,59,105
1091.jpg,128,128,Chickenpox,64,28,76,40
1091.jpg,128,128,Chickenpox,31,11,43,23
451.jpg,128,128,Carcinoma,43,39,83,80
1105.jpg,128,128,Chickenpox,37,37,89,94
558.jpeg,128,128,Bowen,30,9,106,117
2302.jpg,128,128,Psoriasis,42,21,97,96
1251.jpg,128,128,Dystrophic Bullosa,11,43,80,114
1526.jpg,128,128,Impetigo,40,47,97,84
2344.jpg,128,128,Pyoderma Gangrenosum,11,17,123,106
135.jpg,128,128,Actinic,83,66,100,82
1648.jpg,128,128,Keloids,7,28,58,107
1648.jpg,128,128,Keloids,74,36,107,111
1240.jpg,128,128,Dystrophic Bullosa,41,97,79,122
1240.jpg,128,128,Dystrophic Bullosa,56,38,74,55
1240.jpg,128,128,Dystrophic Bullosa,20,3,76,25
588.jpeg,128,128,Bowen,45,56,75,88
1715.jpg,128,128,Measles,21,20,119,119
2142.jpg,128,128,Melanoma,34,41,85,90
942.jpg,128,128,Chickenpox,1,21,116,82
1571.jpg,128,128,Impetigo,71,36,97,59
1571.jpg,128,128,Impetigo,95,6,114,23
1571.jpg,128,128,Impetigo,108,32,124,61
384.jpg,128,128,Carcinoma,32,34,52,65
1853.jpg,128,128,Melanoma,53,58,82,91
2280.jpg,128,128,Psoriasis,34,5,112,63
2280.jpg,128,128,Psoriasis,27,76,89,116
1528.jpg,128,128,Impetigo,57,23,73,49
1528.jpg,128,128,Impetigo,75,50,94,72
1528.jpg,128,128,Impetigo,92,101,102,112
1006.jpg,128,128,Chickenpox,71,70,84,79
1006.jpg,128,128,Chickenpox,6,73,39,85
1006.jpg,128,128,Chickenpox,79,28,94,46
629.jpg,128,128,Carbuncle,15,34,93,88
1537.jpg,128,128,Impetigo,61,32,92,72
1537.jpg,128,128,Impetigo,59,1,83,20
1537.jpg,128,128,Impetigo,29,29,47,42
1537.jpg,128,128,Impetigo,63,76,83,89
1537.jpg,128,128,Impetigo,100,93,112,103
337.jpg,128,128,Carcinoma,47,51,77,92
173.jpg,128,128,Bacterial Infection,68,72,89,99
1547.jpg,128,128,Impetigo,44,28,78,109
1738.jpg,128,128,Measles,4,37,119,119
361.jpg,128,128,Actinic,7,44,106,122
252.jpg,128,128,Carcinoma,67,33,90,56
1482.jpg,128,128,Hives,57,8,102,115
706.jpg,128,128,Carbuncle,55,69,118,118
1167.jpg,128,128,Cold Sore,5,62,27,89
1167.jpg,128,128,Cold Sore,68,62,96,90
2067.jpg,128,128,Melanoma,51,35,91,79
197.jpg,128,128,Carcinoma,49,52,81,85
1890.jpg,128,128,Melanoma,29,26,100,102
469.jpg,128,128,Carcinoma,44,57,72,88
2467.jpg,128,128,Wart,27,64,54,116
2467.jpg,128,128,Wart,69,12,115,99
1106.jpg,128,128,Chickenpox,10,25,46,54
1106.jpg,128,128,Chickenpox,101,38,127,57
1106.jpg,128,128,Chickenpox,69,27,87,49
1106.jpg,128,128,Chickenpox,46,76,63,92
1106.jpg,128,128,Chickenpox,44,105,64,115
1513.jpg,128,128,Impetigo,73,27,96,70
1513.jpg,128,128,Impetigo,18,48,37,68
1513.jpg,128,128,Impetigo,95,80,121,104
673.jpg,128,128,Carbuncle,36,50,80,107
1312.jpg,128,128,Nail Fungal Infection,76,36,120,92
1312.jpg,128,128,Nail Fungal Infection,40,83,60,103
825.jpg,128,128,Cellulitis,34,69,77,113
6.jpg,128,128,Actinic,4,17,103,109
861.jpg,128,128,Cellulitis,18,42,103,114
1785.jpg,128,128,Melanoma,31,38,107,106
1972.jpg,128,128,Melanoma,18,37,105,100
1083.jpg,128,128,Chickenpox,95,74,107,88
1083.jpg,128,128,Chickenpox,93,97,108,107
1083.jpg,128,128,Chickenpox,15,62,23,75
1083.jpg,128,128,Chickenpox,83,35,93,46
674.jpg,128,128,Carbuncle,43,17,110,98
677.jpg,128,128,Carbuncle,51,23,114,98
998.jpg,128,128,Chickenpox,23,64,55,92
998.jpg,128,128,Chickenpox,39,29,65,48
998.jpg,128,128,Chickenpox,35,4,43,18
839.jpg,128,128,Cellulitis,30,18,85,84
1656.jpg,128,128,Keloids,43,17,89,73
781.jpg,128,128,Cellulitis,45,66,74,97
1367.jpg,128,128,Herpes Virus,58,38,107,86
1000.jpg,128,128,Chickenpox,28,61,48,78
1000.jpg,128,128,Chickenpox,90,86,106,110
1000.jpg,128,128,Chickenpox,63,22,83,42
967.jpg,128,128,Chickenpox,1,48,20,87
967.jpg,128,128,Chickenpox,3,7,25,19
967.jpg,128,128,Chickenpox,46,7,76,32
1458.jpg,128,128,Hives,1,42,28,97
1458.jpg,128,128,Hives,46,20,69,55
1458.jpg,128,128,Hives,81,24,109,61
1458.jpg,128,128,Hives,51,62,74,99
1458.jpg,128,128,Hives,24,112,41,128
1562.jpg,128,128,Impetigo,36,40,99,89
1562.jpg,128,128,Impetigo,30,9,42,31
1562.jpg,128,128,Impetigo,81,1,93,15
433.jpg,128,128,Carcinoma,6,26,111,114
464.jpg,128,128,Carcinoma,23,15,94,59
464.jpg,128,128,Carcinoma,42,62,64,93
464.jpg,128,128,Carcinoma,91,91,112,108
483.jpg,128,128,Carcinoma,43,40,88,90
965.jpg,128,128,Chickenpox,38,14,59,31
965.jpg,128,128,Chickenpox,98,17,124,50
